Minutes,Seconds,Temp (?C),Pressure (hPa),Altitude (m)
,0.00,1.00,28.11,1014.64,-11.54,0.00,0.00,0.00
,0.00,1.00,28.12,1014.64,-11.59,0.00,0.00,0.00
,0.00,1.00,28.12,1014.63,-11.52,0.00,0.00,0.00
,0.00,1.00,28.13,1014.64,-11.57,0.00,0.00,0.00
,0.00,1.00,28.14,1014.63,-11.52,0.00,0.00,0.00
,0.00,1.00,28.14,1014.64,-11.55,0.00,0.00,0.00
,0.00,2.00,28.15,1014.63,-11.52,0.00,0.00,0.00
,0.00,2.00,28.15,1014.63,-11.52,0.00,0.00,0.00
,0.00,2.00,28.15,1014.64,-11.54,0.00,0.00,0.00
,0.00,2.00,28.16,1014.64,-11.56,0.00,0.00,0.00
,0.00,2.00,28.16,1014.63,-11.47,0.00,0.00,0.00
,0.00,2.00,28.16,1014.62,-11.42,0.00,0.00,0.00
,0.00,2.00,28.16,1014.63,-11.46,0.00,0.00,0.00
,0.00,2.00,28.16,1014.62,-11.43,0.00,0.00,0.00
,0.00,2.00,28.17,1014.63,-11.49,0.00,0.00,0.00
,0.00,2.00,28.17,1014.63,-11.51,0.00,0.00,0.00
,0.00,2.00,28.17,1014.63,-11.47,0.00,0.00,0.00
,0.00,2.00,28.17,1014.63,-11.45,0.00,0.00,0.00
,0.00,2.00,28.17,1014.63,-11.51,0.00,0.00,0.00
,0.00,2.00,28.17,1014.63,-11.45,0.00,0.00,0.00
,0.00,2.00,28.17,1014.63,-11.48,0.00,0.00,0.00
,0.00,2.00,28.17,1014.64,-11.55,0.00,0.00,0.00
,0.00,2.00,28.18,1014.63,-11.52,0.00,0.00,0.00
,0.00,2.00,28.18,1014.63,-11.51,0.00,0.00,0.00
,0.00,2.00,28.18,1014.63,-11.50,0.00,0.00,0.00
,0.00,2.00,28.18,1014.64,-11.54,0.00,0.00,0.00
,0.00,2.00,28.18,1014.63,-11.51,0.00,0.00,0.00
,0.00,2.00,28.18,1014.63,-11.48,0.00,0.00,0.00
,0.00,2.00,28.18,1014.62,-11.43,0.00,0.00,0.00
,0.00,2.00,28.18,1014.62,-11.38,0.00,0.00,0.00
,0.00,2.00,28.18,1014.62,-11.39,0.00,0.00,0.00
,0.00,2.00,28.18,1014.62,-11.39,0.00,0.00,0.00
,0.00,2.00,28.18,1014.62,-11.38,0.00,0.00,0.00
,0.00,2.00,28.18,1014.62,-11.40,0.00,0.00,0.00
,0.00,2.00,28.18,1014.62,-11.39,0.00,0.00,0.00
,0.00,2.00,28.18,1014.62,-11.37,0.00,0.00,0.00
,0.00,2.00,28.18,1014.63,-11.45,0.00,0.00,0.00
,0.00,2.00,28.17,1014.62,-11.42,0.00,0.00,0.00
,0.00,2.00,28.17,1014.62,-11.41,0.00,0.00,0.00
,0.00,2.00,28.17,1014.63,-11.46,0.00,0.00,0.00
,0.00,2.00,28.17,1014.63,-11.50,0.00,0.00,0.00
,0.00,2.00,28.17,1014.63,-11.50,0.00,0.00,0.00
,0.00,2.00,28.17,1014.63,-11.51,0.00,0.00,0.00
,0.00,2.00,28.17,1014.64,-11.54,0.00,0.00,0.00
,0.00,2.00,28.18,1014.63,-11.47,0.00,0.00,0.00
,0.00,3.00,28.18,1014.62,-11.42,0.00,0.00,0.00
,0.00,3.00,28.18,1014.62,-11.43,0.00,0.00,0.00
,0.00,3.00,28.18,1014.62,-11.43,0.00,0.00,0.00
,0.00,3.00,28.18,1014.63,-11.46,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.45,0.00,0.00,0.00
,0.00,3.00,28.19,1014.62,-11.40,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.48,0.00,0.00,0.00
,0.00,3.00,28.19,1014.62,-11.44,0.00,0.00,0.00
,0.00,3.00,28.19,1014.62,-11.42,0.00,0.00,0.00
,0.00,3.00,28.19,1014.62,-11.42,0.00,0.00,0.00
,0.00,3.00,28.19,1014.62,-11.41,0.00,0.00,0.00
,0.00,3.00,28.19,1014.62,-11.40,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.47,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.46,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.48,0.00,0.00,0.00
,0.00,3.00,28.19,1014.62,-11.40,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.49,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.49,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.52,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.48,0.00,0.00,0.00
,0.00,3.00,28.19,1014.64,-11.53,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.52,0.00,0.00,0.00
,0.00,3.00,28.19,1014.64,-11.55,0.00,0.00,0.00
,0.00,3.00,28.19,1014.64,-11.55,0.00,0.00,0.00
,0.00,3.00,28.19,1014.64,-11.58,0.00,0.00,0.00
,0.00,3.00,28.19,1014.64,-11.56,0.00,0.00,0.00
,0.00,3.00,28.19,1014.64,-11.54,0.00,0.00,0.00
,0.00,3.00,28.19,1014.64,-11.53,0.00,0.00,0.00
,0.00,3.00,28.19,1014.64,-11.53,0.00,0.00,0.00
,0.00,3.00,28.19,1014.64,-11.57,0.00,0.00,0.00
,0.00,3.00,28.19,1014.64,-11.54,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.50,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.50,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.52,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.48,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.49,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.48,0.00,0.00,0.00
,0.00,3.00,28.19,1014.63,-11.47,0.00,0.00,0.00
,0.00,3.00,28.20,1014.62,-11.41,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.38,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.40,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.39,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.38,0.00,0.00,0.00
,0.00,4.00,28.20,1014.63,-11.46,0.00,0.00,0.00
,0.00,4.00,28.20,1014.63,-11.47,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.43,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.38,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.41,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.42,0.00,0.00,0.00
,0.00,4.00,28.20,1014.63,-11.48,0.00,0.00,0.00
,0.00,4.00,28.20,1014.64,-11.53,0.00,0.00,0.00
,0.00,4.00,28.20,1014.63,-11.51,0.00,0.00,0.00
,0.00,4.00,28.20,1014.63,-11.50,0.00,0.00,0.00
,0.00,4.00,28.20,1014.63,-11.48,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.42,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.42,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.36,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.40,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.37,0.00,0.00,0.00
,0.00,4.00,28.20,1014.63,-11.46,0.00,0.00,0.00
,0.00,4.00,28.20,1014.63,-11.47,0.00,0.00,0.00
,0.00,4.00,28.20,1014.63,-11.46,0.00,0.00,0.00
,0.00,4.00,28.20,1014.63,-11.46,0.00,0.00,0.00
,0.00,4.00,28.20,1014.63,-11.46,0.00,0.00,0.00
,0.00,4.00,28.20,1014.62,-11.41,0.00,0.00,0.00
,0.00,4.00,28.21,1014.62,-11.41,0.00,0.00,0.00
,0.00,4.00,28.21,1014.63,-11.50,0.00,0.00,0.00
,0.00,4.00,28.21,1014.64,-11.54,0.00,0.00,0.00
,0.00,4.00,28.21,1014.64,-11.53,0.00,0.00,0.00
,0.00,4.00,28.21,1014.63,-11.52,0.00,0.00,0.00
,0.00,4.00,28.21,1014.64,-11.53,0.00,0.00,0.00
,0.00,4.00,28.21,1014.63,-11.50,0.00,0.00,0.00
,0.00,4.00,28.21,1014.62,-11.41,0.00,0.00,0.00
,0.00,4.00,28.21,1014.63,-11.44,0.00,0.00,0.00
,0.00,4.00,28.21,1014.63,-11.45,0.00,0.00,0.00
,0.00,4.00,28.21,1014.63,-11.48,0.00,0.00,0.00
,0.00,4.00,28.21,1014.62,-11.37,0.00,0.00,0.00
,0.00,4.00,28.21,1014.61,-11.36,0.00,0.00,0.00
,0.00,4.00,28.21,1014.61,-11.32,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.34,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.36,0.00,0.00,0.00
,0.00,5.00,28.21,1014.62,-11.39,0.00,0.00,0.00
,0.00,5.00,28.21,1014.62,-11.37,0.00,0.00,0.00
,0.00,5.00,28.21,1014.62,-11.37,0.00,0.00,0.00
,0.00,5.00,28.21,1014.62,-11.41,0.00,0.00,0.00
,0.00,5.00,28.21,1014.62,-11.37,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.30,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.31,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.35,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.34,0.00,0.00,0.00
,0.00,5.00,28.21,1014.62,-11.38,0.00,0.00,0.00
,0.00,5.00,28.21,1014.62,-11.37,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.33,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.35,0.00,0.00,0.00
,0.00,5.00,28.21,1014.62,-11.37,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.31,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.35,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.33,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.31,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.32,0.00,0.00,0.00
,0.00,5.00,28.21,1014.61,-11.33,0.00,0.00,0.00
,0.00,5.00,28.21,1014.62,-11.40,0.00,0.00,0.00
,0.00,5.00,28.22,1014.62,-11.37,0.00,0.00,0.00
,0.00,5.00,28.22,1014.62,-11.38,0.00,0.00,0.00
,0.00,5.00,28.22,1014.61,-11.33,0.00,0.00,0.00
,0.00,5.00,28.22,1014.61,-11.30,0.00,0.00,0.00
,0.00,5.00,28.22,1014.62,-11.37,0.00,0.00,0.00
,0.00,5.00,28.22,1014.62,-11.36,0.00,0.00,0.00
,0.00,5.00,28.22,1014.62,-11.40,0.00,0.00,0.00
,0.00,5.00,28.22,1014.62,-11.41,0.00,0.00,0.00
,0.00,5.00,28.22,1014.62,-11.40,0.00,0.00,0.00
,0.00,5.00,28.22,1014.62,-11.42,0.00,0.00,0.00
,0.00,5.00,28.22,1014.62,-11.40,0.00,0.00,0.00
,0.00,5.00,28.22,1014.62,-11.40,0.00,0.00,0.00
,0.00,5.00,28.22,1014.62,-11.39,0.00,0.00,0.00
,0.00,5.00,28.23,1014.63,-11.46,0.00,0.00,0.00
,0.00,5.00,28.22,1014.63,-11.46,0.00,0.00,0.00
,0.00,5.00,28.23,1014.63,-11.46,0.00,0.00,0.00
,0.00,6.00,28.23,1014.63,-11.45,0.00,0.00,0.00
,0.00,6.00,28.23,1014.62,-11.41,0.00,0.00,0.00
,0.00,6.00,28.23,1014.62,-11.39,0.00,0.00,0.00
,0.00,6.00,28.23,1014.61,-11.35,0.00,0.00,0.00
,0.00,6.00,28.23,1014.61,-11.30,0.00,0.00,0.00
,0.00,6.00,28.23,1014.61,-11.34,0.00,0.00,0.00
,0.00,6.00,28.23,1014.62,-11.37,0.00,0.00,0.00
,0.00,6.00,28.23,1014.62,-11.38,0.00,0.00,0.00
,0.00,6.00,28.23,1014.62,-11.39,0.00,0.00,0.00
,0.00,6.00,28.22,1014.62,-11.37,0.00,0.00,0.00
,0.00,6.00,28.22,1014.62,-11.37,0.00,0.00,0.00
,0.00,6.00,28.22,1014.62,-11.44,0.00,0.00,0.00
,0.00,6.00,28.22,1014.62,-11.43,0.00,0.00,0.00
,0.00,6.00,28.22,1014.62,-11.40,0.00,0.00,0.00
,0.00,6.00,28.22,1014.62,-11.40,0.00,0.00,0.00
,0.00,6.00,28.22,1014.62,-11.41,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.48,0.00,0.00,0.00
,0.00,6.00,28.22,1014.64,-11.53,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.47,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.48,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.50,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.46,0.00,0.00,0.00
,0.00,6.00,28.22,1014.64,-11.54,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.50,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.51,0.00,0.00,0.00
,0.00,6.00,28.22,1014.62,-11.43,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.46,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.50,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.50,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.52,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.50,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.48,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.52,0.00,0.00,0.00
,0.00,6.00,28.22,1014.64,-11.58,0.00,0.00,0.00
,0.00,6.00,28.22,1014.64,-11.56,0.00,0.00,0.00
,0.00,6.00,28.22,1014.64,-11.58,0.00,0.00,0.00
,0.00,6.00,28.22,1014.64,-11.59,0.00,0.00,0.00
,0.00,6.00,28.22,1014.64,-11.61,0.00,0.00,0.00
,0.00,6.00,28.22,1014.64,-11.60,0.00,0.00,0.00
,0.00,6.00,28.22,1014.63,-11.52,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.55,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.56,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.59,0.00,0.00,0.00
,0.00,7.00,28.22,1014.63,-11.51,0.00,0.00,0.00
,0.00,7.00,28.22,1014.63,-11.50,0.00,0.00,0.00
,0.00,7.00,28.22,1014.63,-11.49,0.00,0.00,0.00
,0.00,7.00,28.22,1014.63,-11.46,0.00,0.00,0.00
,0.00,7.00,28.22,1014.63,-11.44,0.00,0.00,0.00
,0.00,7.00,28.22,1014.63,-11.45,0.00,0.00,0.00
,0.00,7.00,28.22,1014.63,-11.48,0.00,0.00,0.00
,0.00,7.00,28.22,1014.63,-11.45,0.00,0.00,0.00
,0.00,7.00,28.22,1014.63,-11.47,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.53,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.54,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.54,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.57,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.57,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.55,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.56,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.54,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.53,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.56,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.55,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.54,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.60,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.58,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.54,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.54,0.00,0.00,0.00
,0.00,7.00,28.22,1014.63,-11.51,0.00,0.00,0.00
,0.00,7.00,28.22,1014.63,-11.50,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.58,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.55,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.55,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.55,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.57,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.56,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.60,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.58,0.00,0.00,0.00
,0.00,7.00,28.22,1014.64,-11.60,0.00,0.00,0.00
,0.00,8.00,28.22,1014.65,-11.61,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.54,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.52,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.55,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.54,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.57,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.58,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.57,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.56,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.55,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.55,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.57,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.58,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.57,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.52,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.52,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.55,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.56,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.49,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.47,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.49,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.46,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.45,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.47,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.52,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.52,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.51,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.53,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.50,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.54,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.56,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.56,0.00,0.00,0.00
,0.00,8.00,28.22,1014.65,-11.62,0.00,0.00,0.00
,0.00,8.00,28.22,1014.64,-11.59,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.50,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.48,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.45,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.51,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.51,0.00,0.00,0.00
,0.00,8.00,28.22,1014.63,-11.50,0.00,0.00,0.00
,0.00,9.00,28.22,1014.64,-11.55,0.00,0.00,0.00
,0.00,9.00,28.22,1014.63,-11.50,0.00,0.00,0.00
,0.00,9.00,28.22,1014.65,-11.62,0.00,0.00,0.00
,0.00,9.00,28.22,1014.64,-11.61,0.00,0.00,0.00
,0.00,9.00,28.22,1014.65,-11.63,0.00,0.00,0.00
,0.00,9.00,28.22,1014.65,-11.62,0.00,0.00,0.00
,0.00,9.00,28.22,1014.65,-11.68,0.00,0.00,0.00
,0.00,9.00,28.21,1014.65,-11.64,0.00,0.00,0.00
,0.00,9.00,28.21,1014.65,-11.64,0.00,0.00,0.00
,0.00,9.00,28.21,1014.65,-11.63,0.00,0.00,0.00
,0.00,9.00,28.21,1014.65,-11.62,0.00,0.00,0.00
,0.00,9.00,28.21,1014.64,-11.57,0.00,0.00,0.00
,0.00,9.00,28.21,1014.64,-11.60,0.00,0.00,0.00
,0.00,9.00,28.21,1014.64,-11.59,0.00,0.00,0.00
,0.00,9.00,28.21,1014.64,-11.55,0.00,0.00,0.00
,0.00,9.00,28.21,1014.64,-11.54,0.00,0.00,0.00
,0.00,9.00,28.21,1014.64,-11.55,0.00,0.00,0.00
,0.00,9.00,28.22,1014.64,-11.55,0.00,0.00,0.00
,0.00,9.00,28.21,1014.64,-11.55,0.00,0.00,0.00
,0.00,9.00,28.21,1014.65,-11.63,0.00,0.00,0.00
,0.00,9.00,28.22,1014.65,-11.65,0.00,0.00,0.00
,0.00,9.00,28.22,1014.65,-11.65,0.00,0.00,0.00
,0.00,9.00,28.22,1014.65,-11.67,0.00,0.00,0.00
,0.00,9.00,28.22,1014.65,-11.63,0.00,0.00,0.00
,0.00,9.00,28.22,1014.64,-11.56,0.00,0.00,0.00
,0.00,9.00,28.22,1014.64,-11.56,0.00,0.00,0.00
,0.00,9.00,28.22,1014.64,-11.56,0.00,0.00,0.00
,0.00,9.00,28.22,1014.64,-11.59,0.00,0.00,0.00
,0.00,9.00,28.22,1014.64,-11.59,0.00,0.00,0.00
,0.00,9.00,28.21,1014.64,-11.59,0.00,0.00,0.00
,0.00,9.00,28.21,1014.64,-11.59,0.00,0.00,0.00
,0.00,9.00,28.21,1014.64,-11.58,0.00,0.00,0.00
,0.00,9.00,28.21,1014.62,-11.43,0.00,0.00,0.00
,0.00,9.00,28.21,1014.62,-11.44,0.00,0.00,0.00
,0.00,9.00,28.21,1014.62,-11.42,0.00,0.00,0.00
,0.00,9.00,28.21,1014.63,-11.45,0.00,0.00,0.00
,0.00,9.00,28.21,1014.62,-11.44,0.00,0.00,0.00
,0.00,9.00,28.21,1014.62,-11.44,0.00,0.00,0.00
,0.00,9.00,28.21,1014.62,-11.43,0.00,0.00,0.00
,0.00,9.00,28.21,1014.62,-11.41,0.00,0.00,0.00
,0.00,10.00,28.21,1014.62,-11.43,0.00,0.00,0.00
,0.00,10.00,28.21,1014.62,-11.38,0.00,0.00,0.00
,0.00,10.00,28.21,1014.63,-11.45,0.00,0.00,0.00
,0.00,10.00,28.21,1014.63,-11.48,0.00,0.00,0.00
,0.00,10.00,28.21,1014.63,-11.46,0.00,0.00,0.00
,0.00,10.00,28.21,1014.62,-11.43,0.00,0.00,0.00
,0.00,10.00,28.21,1014.63,-11.46,0.00,0.00,0.00
,0.00,10.00,28.21,1014.62,-11.41,0.00,0.00,0.00
,0.00,10.00,28.21,1014.61,-11.36,0.00,0.00,0.00
,0.00,10.00,28.21,1014.61,-11.33,0.00,0.00,0.00
,0.00,10.00,28.21,1014.62,-11.40,0.00,0.00,0.00
,0.00,10.00,28.21,1014.62,-11.40,0.00,0.00,0.00
,0.00,10.00,28.21,1014.63,-11.50,0.00,0.00,0.00
,0.00,10.00,28.21,1014.64,-11.53,0.00,0.00,0.00
,0.00,10.00,28.21,1014.63,-11.51,0.00,0.00,0.00
,0.00,10.00,28.21,1014.64,-11.58,0.00,0.00,0.00
,0.00,10.00,28.21,1014.65,-11.64,0.00,0.00,0.00
,0.00,10.00,28.21,1014.65,-11.66,0.00,0.00,0.00
,0.00,10.00,28.21,1014.65,-11.68,0.00,0.00,0.00
,0.00,10.00,28.21,1014.66,-11.71,0.00,0.00,0.00
,0.00,10.00,28.21,1014.66,-11.73,0.00,0.00,0.00
,0.00,10.00,28.21,1014.66,-11.72,0.00,0.00,0.00
,0.00,10.00,28.21,1014.66,-11.72,0.00,0.00,0.00
,0.00,10.00,28.21,1014.66,-11.73,0.00,0.00,0.00
,0.00,10.00,28.21,1014.65,-11.64,0.00,0.00,0.00
,0.00,10.00,28.21,1014.66,-11.70,0.00,0.00,0.00
,0.00,10.00,28.21,1014.65,-11.61,0.00,0.00,0.00
,0.00,10.00,28.21,1014.64,-11.54,0.00,0.00,0.00
,0.00,10.00,28.21,1014.63,-11.50,0.00,0.00,0.00
,0.00,10.00,28.21,1014.63,-11.47,0.00,0.00,0.00
,0.00,10.00,28.21,1014.62,-11.42,0.00,0.00,0.00
,0.00,10.00,28.21,1014.64,-11.53,0.00,0.00,0.00
,0.00,10.00,28.21,1014.63,-11.49,0.00,0.00,0.00
,0.00,10.00,28.21,1014.62,-11.41,0.00,0.00,0.00
,0.00,10.00,28.21,1014.62,-11.38,0.00,0.00,0.00
,0.00,10.00,28.21,1014.61,-11.34,0.00,0.00,0.00
,0.00,10.00,28.21,1014.62,-11.38,0.00,0.00,0.00
,0.00,10.00,28.21,1014.63,-11.45,0.00,0.00,0.00
,0.00,10.00,28.21,1014.62,-11.42,0.00,0.00,0.00
,0.00,11.00,28.21,1014.62,-11.43,0.00,0.00,0.00
,0.00,11.00,28.21,1014.62,-11.44,0.00,0.00,0.00
,0.00,11.00,28.21,1014.62,-11.44,0.00,0.00,0.00
,0.00,11.00,28.21,1014.62,-11.41,0.00,0.00,0.00
,0.00,11.00,28.21,1014.61,-11.35,0.00,0.00,0.00
,0.00,11.00,28.21,1014.62,-11.43,0.00,0.00,0.00
,0.00,11.00,28.21,1014.62,-11.43,0.00,0.00,0.00
,0.00,11.00,28.21,1014.62,-11.42,0.00,0.00,0.00
,0.00,11.00,28.21,1014.63,-11.44,0.00,0.00,0.00
,0.00,11.00,28.21,1014.63,-11.45,0.00,0.00,0.00
,0.00,11.00,28.21,1014.63,-11.46,0.00,0.00,0.00
,0.00,11.00,28.21,1014.63,-11.47,0.00,0.00,0.00
,0.00,11.00,28.21,1014.63,-11.47,0.00,0.00,0.00
,0.00,11.00,28.21,1014.63,-11.50,0.00,0.00,0.00
,0.00,11.00,28.21,1014.64,-11.59,0.00,0.00,0.00
,0.00,11.00,28.21,1014.65,-11.62,0.00,0.00,0.00
,0.00,11.00,28.21,1014.65,-11.62,0.00,0.00,0.00
,0.00,11.00,28.21,1014.65,-11.68,0.00,0.00,0.00
,0.00,11.00,28.21,1014.65,-11.66,0.00,0.00,0.00
,0.00,11.00,28.21,1014.66,-11.70,0.00,0.00,0.00
,0.00,11.00,28.21,1014.65,-11.65,0.00,0.00,0.00
,0.00,11.00,28.21,1014.64,-11.59,0.00,0.00,0.00
,0.00,11.00,28.21,1014.64,-11.57,0.00,0.00,0.00
,0.00,11.00,28.21,1014.64,-11.59,0.00,0.00,0.00
,0.00,11.00,28.21,1014.64,-11.59,0.00,0.00,0.00
,0.00,11.00,28.22,1014.65,-11.64,0.00,0.00,0.00
,0.00,11.00,28.22,1014.65,-11.61,0.00,0.00,0.00
,0.00,11.00,28.22,1014.65,-11.65,0.00,0.00,0.00
,0.00,11.00,28.22,1014.65,-11.65,0.00,0.00,0.00
,0.00,11.00,28.22,1014.65,-11.66,0.00,0.00,0.00
,0.00,11.00,28.22,1014.64,-11.59,0.00,0.00,0.00
,0.00,11.00,28.22,1014.64,-11.55,0.00,0.00,0.00
,0.00,11.00,28.22,1014.64,-11.53,0.00,0.00,0.00
,0.00,11.00,28.22,1014.63,-11.48,0.00,0.00,0.00
,0.00,11.00,28.22,1014.63,-11.51,0.00,0.00,0.00
,0.00,11.00,28.22,1014.63,-11.47,0.00,0.00,0.00
,0.00,11.00,28.22,1014.62,-11.37,0.00,0.00,0.00
,0.00,11.00,28.22,1014.62,-11.38,0.00,0.00,0.00
