Minutes,Seconds, X (m/s^2),Y (m/s^2),Z (m/s^2),
0,11,1.44,13.45,-4.32,
0,11,1.44,13.45,-2.88,
0,11,1.44,12.97,-2.88,
0,11,1.44,13.45,-3.36,
0,11,1.44,13.45,-3.36,
0,11,1.92,13.94,-4.32,
0,11,1.92,13.45,-3.84,
0,11,1.92,12.97,-2.88,
0,11,1.44,13.45,-3.36,
0,11,1.92,13.45,-2.88,
0,11,1.92,12.97,-2.88,
0,11,1.92,12.97,-2.88,
0,11,2.4,12.97,-3.36,
0,11,1.92,12.97,-3.36,
0,11,1.44,13.94,-3.36,
0,11,1.92,12.97,-2.88,
0,11,1.44,13.45,-2.88,
0,11,1.44,13.45,-3.36,
0,11,1.44,13.45,-3.36,
0,12,1.92,13.45,-2.88,
0,12,1.44,13.45,-2.88,
0,12,1.92,12.97,-3.36,
0,12,1.92,12.49,-3.36,
0,12,1.92,12.97,-3.36,
0,12,1.92,12.97,-3.36,
0,12,1.44,12.97,-2.4,
0,12,1.44,12.97,-2.88,
0,12,0.96,12.97,-3.36,
0,12,1.44,12.97,-3.36,
0,12,1.44,12.97,-2.88,
0,12,1.44,12.97,-2.88,
0,12,1.44,13.45,-2.88,
0,12,1.44,13.94,-3.36,
0,12,1.44,13.45,-3.36,
0,12,0.96,13.45,-3.36,
0,12,1.44,12.97,-3.36,
0,12,1.44,13.45,-2.88,
0,12,1.44,13.45,-2.88,
0,12,1.92,13.94,-3.36,
0,12,1.44,13.45,-3.36,
0,12,1.92,13.45,-3.36,
0,12,1.44,12.97,-2.88,
0,12,1.44,12.97,-3.36,
0,12,1.44,12.97,-3.36,
0,12,1.92,12.97,-3.36,
0,12,1.92,13.94,-2.88,
0,12,1.44,13.45,-2.88,
0,12,1.44,13.45,-2.88,
0,12,1.44,12.97,-3.36,
0,12,1.92,12.97,-2.88,
0,12,1.92,12.97,-3.36,
0,12,1.92,13.94,-3.36,
0,12,1.92,13.45,-3.84,
0,12,1.44,13.94,-2.88,
0,12,1.44,12.97,-3.36,
0,12,1.44,12.97,-2.88,
0,12,1.44,13.45,-2.88,
0,12,1.44,13.45,-2.4,
0,12,1.92,13.45,-2.4,
0,12,1.92,13.45,-2.88,
0,12,0.96,13.45,-3.84,
0,12,1.92,13.45,-2.88,
0,12,1.44,13.45,-3.36,
0,12,1.44,13.45,-3.36,
0,12,1.44,12.97,-3.84,
0,12,1.44,12.97,-2.88,
0,12,1.92,12.49,-2.88,
0,12,1.44,13.45,-2.88,
0,12,1.92,12.97,-3.84,
0,12,1.44,13.45,-3.36,
0,12,1.44,12.97,-3.36,
0,12,1.44,12.97,-3.84,
0,12,1.44,13.45,-3.36,
0,12,1.92,13.45,-3.36,
0,12,1.92,13.45,-2.88,
0,12,1.92,13.45,-3.36,
0,12,1.44,13.45,-3.36,
0,12,1.92,12.97,-2.88,
0,12,1.92,13.94,-3.36,
0,12,1.92,12.97,-3.36,
0,12,1.92,13.45,-2.88,
0,12,1.44,13.45,-2.88,
0,12,1.92,13.45,-3.36,
0,12,1.92,13.45,-3.84,
0,12,1.92,12.97,-3.84,
0,12,1.92,13.45,-3.36,
0,12,1.92,12.97,-3.36,
0,12,1.44,12.49,-3.84,
0,12,1.44,12.49,-3.84,
0,12,1.44,12.97,-2.88,
0,12,1.92,12.97,-3.84,
0,12,1.44,13.45,-2.88,
0,12,1.44,12.97,-2.88,
0,12,1.92,12.97,-3.36,
0,12,1.44,12.97,-2.88,
0,12,1.44,13.45,-3.36,
0,12,1.44,12.97,-2.88,
0,12,1.92,12.97,-2.88,
0,12,1.92,13.94,-3.84,
0,12,1.92,12.97,-2.88,
0,12,1.92,13.45,-2.88,
0,12,1.92,13.45,-3.36,
0,12,1.44,13.45,-3.36,
0,12,1.44,12.97,-3.36,
0,12,1.44,13.45,-2.88,
0,12,1.44,13.45,-2.88,
0,12,1.44,13.94,-3.36,
0,12,1.44,13.94,-2.88,
0,12,1.92,12.97,-3.84,
0,12,1.44,13.45,-2.88,
0,12,1.44,12.97,-2.88,
0,12,1.92,13.45,-3.36,
0,12,2.4,13.45,-3.36,
0,12,2.4,13.45,-3.36,
0,12,1.44,12.97,-3.36,
0,12,1.44,13.94,-2.88,
0,12,1.44,13.45,-2.88,
0,12,1.44,13.45,-3.36,
0,12,1.44,13.45,-3.84,
0,12,0.96,13.45,-2.88,
0,12,0.96,12.49,-2.88,
0,12,1.44,12.49,-2.88,
0,12,1.92,13.45,-2.88,
0,12,1.44,13.94,-2.88,
0,12,1.44,13.45,-2.88,
0,12,1.44,13.94,-2.88,
0,12,1.92,12.97,-3.36,
0,12,1.44,13.45,-2.88,
0,12,1.44,12.97,-3.84,
0,12,1.44,12.97,-2.88,
0,12,1.44,13.94,-2.88,
0,12,0.96,13.94,-2.4,
0,12,1.44,13.45,-3.84,
0,13,1.44,13.45,-3.36,
0,13,1.92,12.97,-3.36,
0,13,1.92,12.97,-3.36,
0,13,1.92,12.97,-3.36,
0,13,1.92,13.45,-3.36,
0,13,1.44,12.97,-2.88,
0,13,0.96,13.45,-2.88,
0,13,1.44,13.94,-2.88,
0,13,1.44,13.94,-3.36,
0,13,1.44,13.94,-2.88,
0,13,1.44,13.94,-2.88,
0,13,1.92,13.45,-2.4,
0,13,1.92,12.97,-3.36,
0,13,1.92,13.45,-3.36,
0,13,0.96,13.45,-2.88,
0,13,1.92,13.45,-3.84,
0,13,1.92,13.45,-3.84,
0,13,1.44,13.45,-3.84,
0,13,1.44,13.45,-2.4,
0,13,2.4,12.97,-3.84,
0,13,1.44,12.97,-2.88,
0,13,0.96,13.94,-2.4,
0,13,1.92,13.45,-3.84,
0,13,1.44,13.45,-2.88,
0,13,1.44,12.97,-3.36,
0,13,1.92,12.97,-3.36,
0,13,1.92,12.97,-3.84,
0,13,1.44,13.45,-2.4,
0,13,1.44,13.45,-2.88,
0,13,1.44,13.45,-3.36,
0,13,1.92,12.97,-2.88,
0,13,1.44,12.97,-3.36,
0,13,1.44,12.97,-3.36,
0,13,1.92,13.45,-2.4,
0,13,1.92,12.97,-3.36,
0,13,1.44,12.97,-3.36,
0,13,1.92,13.45,-3.36,
0,13,1.44,12.97,-2.88,
0,13,1.44,13.94,-3.84,
0,13,1.44,12.97,-2.88,
0,13,1.92,12.97,-2.88,
0,13,0.96,13.45,-2.4,
0,13,1.44,13.45,-2.88,
0,13,1.92,12.97,-3.36,
0,13,1.92,12.97,-3.36,
0,13,1.44,12.97,-3.36,
0,13,1.44,12.97,-3.84,
0,13,1.44,12.97,-3.84,
0,13,1.44,13.45,-3.36,
0,13,1.92,13.45,-2.4,
0,13,1.92,13.45,-2.88,
0,13,1.44,13.45,-3.84,
0,13,1.44,12.97,-2.4,
0,13,1.92,13.45,-3.36,
0,13,1.92,13.45,-3.36,
0,13,1.44,13.45,-3.36,
0,13,1.44,13.45,-2.88,
0,13,1.92,13.45,-2.88,
0,13,1.44,13.45,-3.36,
0,13,1.92,12.97,-2.88,
0,13,1.92,13.45,-2.88,
0,13,1.44,13.45,-2.88,
0,13,1.44,13.45,-2.88,
0,13,1.44,13.45,-2.4,
0,13,1.92,13.45,-3.36,
0,13,1.44,13.45,-2.88,
0,13,1.44,13.45,-3.36,
0,13,1.92,13.45,-3.36,
0,13,1.92,12.97,-2.88,
0,13,1.92,13.45,-3.36,
0,13,1.92,13.45,-3.36,
0,13,1.44,13.45,-2.4,
0,13,1.44,13.45,-3.36,
0,13,1.44,13.45,-3.36,
0,13,1.44,12.97,-2.88,
0,13,1.44,13.45,-3.36,
0,13,1.44,13.45,-3.84,
0,13,1.44,13.45,-2.88,
0,13,1.92,13.45,-2.88,
0,13,1.92,13.45,-3.36,
0,13,1.92,13.45,-2.88,
0,13,1.44,13.94,-3.84,
0,13,1.44,13.45,-2.88,
0,13,0.96,13.45,-2.88,
0,13,1.44,12.97,-3.36,
0,13,1.44,13.45,-3.36,
0,13,1.44,13.45,-3.36,
0,13,1.92,12.97,-3.36,
0,13,1.92,13.45,-2.88,
0,13,1.92,12.97,-3.36,
0,13,1.92,13.45,-3.84,
0,13,1.92,12.97,-3.36,
0,13,1.92,12.49,-2.88,
0,13,1.92,12.49,-2.88,
0,13,1.44,13.45,-3.36,
0,13,2.4,12.97,-2.88,
0,13,1.44,13.94,-3.84,
0,13,1.92,13.45,-2.88,
0,13,2.4,12.49,-3.36,
0,13,2.4,12.49,-3.36,
0,13,0.96,13.94,-3.36,
0,13,2.4,12.49,-3.36,
0,13,1.92,12.97,-2.88,
0,13,1.92,12.97,-3.36,
0,13,1.92,13.45,-3.36,
0,13,1.44,12.97,-2.88,
0,13,1.44,12.97,-2.88,
0,13,1.92,13.94,-2.4,
0,13,1.44,13.45,-2.88,
0,13,0.96,12.97,-2.88,
0,13,1.44,13.45,-2.88,
0,13,1.44,12.97,-3.36,
0,13,1.44,13.94,-3.36,
0,13,1.92,13.94,-3.36,
0,14,1.92,13.94,-3.36,
0,14,2.4,12.97,-3.36,
0,14,1.44,13.45,-3.36,
0,14,1.92,12.97,-2.88,
0,14,1.92,13.45,-2.88,
0,14,1.44,13.45,-3.36,
0,14,1.44,13.45,-2.88,
0,14,1.44,13.45,-2.88,
0,14,1.44,12.97,-3.36,
0,14,0.96,13.45,-3.36,
0,14,2.4,12.97,-2.88,
0,14,1.92,12.49,-2.88,
0,14,2.4,12.97,-3.36,
0,14,1.92,12.97,-3.36,
0,14,1.92,12.97,-3.36,
0,14,1.44,12.97,-3.36,
0,14,1.44,13.94,-3.36,
0,14,1.92,12.97,-2.4,
0,14,1.44,12.97,-2.4,
0,14,1.92,13.45,-3.36,
0,14,1.44,12.97,-2.88,
0,14,1.44,12.97,-2.88,
0,14,1.44,13.45,-2.88,
0,14,1.92,13.45,-2.88,
0,14,1.92,12.97,-3.84,
0,14,1.44,13.45,-3.84,
0,14,0.96,13.94,-3.36,
0,14,1.44,13.45,-3.36,
0,14,1.44,13.45,-3.36,
0,14,1.44,13.45,-3.36,
0,14,1.92,13.45,-2.88,
0,14,1.44,13.45,-2.88,
0,14,1.44,12.97,-2.88,
0,14,1.44,13.45,-3.36,
0,14,1.44,13.94,-3.36,
0,14,1.44,13.94,-3.36,
0,14,1.44,13.45,-3.36,
0,14,1.92,13.45,-3.84,
0,14,1.44,13.45,-3.84,
0,14,1.44,12.97,-3.36,
0,14,1.44,13.45,-3.36,
0,14,1.44,12.97,-3.84,
0,14,1.44,12.97,-2.88,
0,14,1.92,12.97,-2.88,
0,14,1.44,12.97,-3.84,
0,14,1.92,13.45,-3.36,
0,14,2.4,12.97,-2.88,
0,14,1.92,13.45,-3.84,
0,14,0.96,13.45,-2.88,
0,14,0.96,13.45,-3.84,
0,14,1.44,13.45,-3.84,
0,14,1.92,12.97,-2.88,
0,14,2.4,12.97,-3.36,
0,14,1.92,13.94,-3.36,
0,14,1.44,13.45,-3.36,
0,14,1.44,12.97,-2.88,
0,14,1.44,12.97,-2.88,
0,14,1.44,13.45,-2.88,
0,14,1.44,13.94,-3.36,
0,14,1.92,12.97,-3.36,
0,14,1.44,12.49,-2.88,
0,14,1.92,12.97,-3.84,
0,14,1.92,12.97,-2.88,
0,14,1.92,12.97,-3.84,
0,14,1.44,12.97,-3.84,
0,14,1.44,13.45,-3.36,
0,14,0.96,13.45,-3.36,
0,14,1.44,12.97,-2.88,
0,14,2.4,13.45,-3.36,
0,14,1.44,13.45,-2.88,
0,14,1.44,13.45,-2.4,
0,14,1.92,13.45,-2.4,
0,14,0.96,13.45,-2.88,
0,14,1.92,13.45,-3.84,
0,14,1.44,13.45,-3.84,
0,14,1.44,13.45,-2.88,
0,14,0.96,12.97,-2.88,
0,14,0.96,12.97,-2.88,
0,14,1.92,13.45,-3.36,
0,14,1.92,13.94,-2.88,
0,14,1.44,13.94,-2.88,
0,14,1.44,13.45,-2.88,
0,14,1.44,12.97,-3.36,
0,14,1.44,12.97,-3.36,
0,14,1.44,12.97,-3.36,
0,14,1.44,13.45,-2.88,
0,14,1.92,13.45,-3.36,
0,14,1.44,12.97,-2.88,
0,14,1.44,13.45,-2.88,
0,14,1.92,13.45,-2.88,
0,14,1.92,13.45,-2.88,
0,14,1.92,13.45,-3.36,
0,14,1.44,12.97,-3.36,
0,14,1.92,13.45,-2.88,
0,14,1.92,13.45,-2.88,
0,14,0.96,13.45,-2.88,
0,14,0.96,13.45,-2.88,
0,14,1.44,13.45,-2.88,
0,14,1.44,13.94,-3.36,
0,14,1.92,13.45,-2.4,
0,14,1.44,13.45,-2.88,
0,14,1.92,13.45,-2.88,
0,14,1.92,13.45,-2.88,
0,14,1.44,12.97,-2.88,
0,14,0.96,13.45,-3.36,
0,14,1.92,12.97,-2.88,
0,14,1.44,12.97,-2.88,
0,14,0.96,13.45,-3.36,
0,14,1.92,12.97,-3.36,
0,14,1.92,12.97,-2.88,
0,14,0.96,13.45,-2.88,
0,14,1.92,13.45,-3.36,
0,14,1.92,12.97,-2.88,
0,14,1.44,13.45,-3.36,
0,14,1.92,13.45,-3.84,
0,15,1.44,12.97,-3.36,
0,15,1.44,13.45,-2.88,
0,15,0.96,13.45,-2.88,
0,15,1.44,13.94,-2.88,
0,15,1.44,13.45,-3.36,
0,15,1.92,13.94,-3.36,
0,15,1.44,12.49,-2.88,
0,15,1.92,12.49,-3.36,
0,15,1.44,13.45,-3.36,
0,15,1.44,12.97,-3.36,
0,15,1.92,12.97,-3.36,
0,15,1.92,12.97,-2.88,
0,15,1.44,13.45,-3.36,
0,15,1.44,13.45,-3.36,
0,15,1.92,12.97,-2.4,
0,15,1.44,13.45,-3.84,
0,15,1.92,13.45,-2.88,
0,15,1.92,12.97,-3.36,
0,15,1.44,13.45,-2.88,
0,15,1.44,12.97,-2.88,
0,15,1.44,12.97,-2.88,
0,15,2.4,13.45,-3.36,
0,15,1.92,12.97,-3.36,
0,15,2.4,12.49,-2.88,
0,15,1.92,13.45,-3.36,
0,15,0.96,13.45,-3.84,
0,15,0.96,12.97,-2.88,
0,15,2.4,12.97,-2.88,
0,15,1.44,13.45,-3.36,
0,15,1.44,12.97,-3.84,
0,15,1.44,12.97,-3.36,
0,15,1.92,12.97,-3.36,
0,15,1.44,13.45,-2.4,
0,15,1.44,13.45,-2.88,
0,15,1.44,13.45,-2.88,
0,15,2.4,13.94,-3.36,
0,15,1.92,12.97,-2.88,
0,15,1.44,13.45,-3.36,
0,15,1.92,13.45,-2.4,
0,15,1.44,12.97,-3.36,
0,15,1.44,12.97,-3.36,
0,15,1.44,13.94,-3.36,
0,15,1.92,13.45,-2.88,
0,15,1.92,13.45,-2.88,
0,15,1.44,13.45,-3.84,
0,15,1.44,13.45,-3.84,
0,15,1.92,12.97,-3.36,
0,15,1.92,13.45,-3.36,
0,15,1.92,13.45,-3.36,
0,15,1.92,13.94,-2.88,
0,15,1.92,12.97,-2.88,
0,15,1.44,13.45,-2.88,
0,15,1.44,13.45,-3.84,
0,15,1.44,12.97,-3.36,
0,15,1.44,13.45,-2.88,
0,15,1.44,13.45,-2.88,
0,15,1.92,12.97,-3.36,
0,15,1.44,12.97,-2.88,
0,15,1.44,13.45,-3.36,
0,15,1.92,13.45,-3.84,
0,15,1.44,13.45,-3.36,
0,15,1.44,13.45,-3.36,
0,15,1.44,13.45,-3.36,
0,15,1.44,13.45,-2.4,
0,15,1.44,13.45,-3.36,
0,15,1.92,13.45,-2.4,
0,15,1.44,12.97,-3.84,
0,15,1.92,12.97,-3.36,
,0,0,1.44,12.49,0
,0,0,1.44,13.45,0
,0,0,1.44,12.97,0
,0,0,1.44,12.97,0
,0,0,1.92,12.97,0
,0,0,1.92,12.97,0
,0,0,1.44,13.45,0
,0,0,1.44,13.45,0
,0,0,1.92,13.45,0
,0,0,1.92,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.92,13.45,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.92,13.94,0
,0,1,1.92,13.94,0
,0,1,1.44,12.97,0
,0,1,1.44,12.97,0
,0,1,1.92,12.49,0
,0,1,1.92,12.49,0
,0,1,2.88,13.45,0
,0,1,2.88,13.94,0
,0,1,1.44,13.94,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,12.49,0
,0,1,1.44,12.49,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,12.97,0
,0,1,1.44,12.97,0
,0,1,1.44,13.94,0
,0,1,1.44,12.97,0
,0,1,1.44,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,12.97,0
,0,1,1.44,12.97,0
,0,1,1.44,12.97,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.44,13.94,0
,0,1,1.44,13.94,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.92,13.45,0
,0,1,1.92,13.94,0
,0,1,1.92,13.94,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.44,12.97,0
,0,1,1.44,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,13.94,0
,0,1,1.92,13.94,0
,0,1,1.44,13.94,0
,0,1,1.44,13.94,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.92,13.94,0
,0,1,1.92,13.94,0
,0,1,0.96,13.45,0
,0,1,0.96,13.94,0
,0,1,1.44,13.94,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.44,13.94,0
,0,1,1.44,13.94,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.44,12.97,0
,0,1,1.44,12.97,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,0.96,13.94,0
,0,1,0.96,13.94,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,12.97,0
,0,1,1.44,12.97,0
,0,1,0.96,13.45,0
,0,1,0.96,13.45,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,0.96,13.94,0
,0,1,0.96,13.94,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.92,13.94,0
,0,1,1.92,13.94,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.94,0
,0,1,1.44,13.94,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.94,0
,0,1,1.44,13.45,0
,0,1,1.92,13.45,0
,0,1,1.44,12.97,0
,0,1,1.44,12.97,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.94,0
,0,1,1.44,13.94,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,12.97,0
,0,1,1.44,12.97,0
,0,1,1.44,13.94,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,0.96,13.45,0
,0,1,0.96,13.45,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,13.94,0
,0,1,1.92,13.94,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,1.92,12.97,0
,0,1,0.96,13.45,0
,0,1,0.96,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.44,13.45,0
,0,1,1.92,13.45,0
,0,1,1.92,13.45,0
,0,1,0.96,13.45,0
,0,2,0.96,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,12.97,0
,0,2,1.44,12.97,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,14.42,0
,0,2,1.44,14.42,0
,0,2,1.44,13.94,0
,0,2,1.44,13.94,0
,0,2,1.92,13.45,0
,0,2,1.92,13.94,0
,0,2,1.44,13.94,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,2.4,13.45,0
,0,2,2.4,13.45,0
,0,2,1.92,13.94,0
,0,2,1.92,13.94,0
,0,2,1.92,12.97,0
,0,2,1.92,12.97,0
,0,2,1.92,12.97,0
,0,2,1.92,12.97,0
,0,2,0.96,12.97,0
,0,2,0.96,12.97,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,0.96,12.97,0
,0,2,0.96,13.45,0
,0,2,0.48,13.45,0
,0,2,0.48,14.9,0
,0,2,0.48,14.9,0
,0,2,0.48,13.45,0
,0,2,0.48,13.45,0
,0,2,1.44,12.97,0
,0,2,1.44,12.97,0
,0,2,1.92,12.97,0
,0,2,1.92,12.97,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,2.4,13.45,0
,0,2,2.4,13.45,0
,0,2,1.92,12.97,0
,0,2,1.92,12.97,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,2.4,12.49,0
,0,2,2.4,12.49,0
,0,2,2.4,13.94,0
,0,2,2.4,13.94,0
,0,2,1.44,13.94,0
,0,2,1.44,13.94,0
,0,2,1.92,12.97,0
,0,2,1.92,12.97,0
,0,2,1.92,12.01,0
,0,2,1.92,12.01,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,2.4,13.45,0
,0,2,2.4,13.45,0
,0,2,0.96,13.94,0
,0,2,0.96,13.94,0
,0,2,1.44,13.94,0
,0,2,1.44,13.94,0
,0,2,0.96,12.97,0
,0,2,0.96,12.97,0
,0,2,1.44,12.97,0
,0,2,1.44,12.97,0
,0,2,1.44,12.97,0
,0,2,1.44,14.42,0
,0,2,0.96,14.42,0
,0,2,1.44,12.97,0
,0,2,1.44,12.97,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,2.4,12.97,0
,0,2,2.4,12.97,0
,0,2,1.92,13.94,0
,0,2,1.92,13.94,0
,0,2,2.4,12.97,0
,0,2,2.4,12.97,0
,0,2,0.96,12.97,0
,0,2,0.96,12.97,0
,0,2,0.48,13.45,0
,0,2,0.48,13.45,0
,0,2,1.92,12.97,0
,0,2,1.92,12.97,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,2.4,13.45,0
,0,2,2.4,13.45,0
,0,2,1.92,12.97,0
,0,2,1.92,12.97,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,0.96,13.45,0
,0,2,0.96,13.45,0
,0,2,1.44,13.94,0
,0,2,1.44,13.94,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.92,12.97,0
,0,2,1.92,12.97,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,1.44,12.97,0
,0,2,1.44,12.97,0
,0,2,2.4,12.97,0
,0,2,2.4,12.97,0
,0,2,1.44,12.97,0
,0,2,1.44,12.97,0
,0,2,2.4,13.45,0
,0,2,2.4,13.45,0
,0,2,0.96,13.94,0
,0,2,0.96,13.94,0
,0,2,1.92,12.97,0
,0,2,1.92,12.97,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,2.4,13.45,0
,0,2,2.4,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,0.96,12.97,0
,0,2,0.96,12.97,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,2.4,13.45,0
,0,2,2.4,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.92,13.45,0
,0,2,1.44,13.94,0
,0,2,1.44,13.94,0
,0,2,1.92,12.97,0
,0,2,1.92,12.97,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,2.4,13.45,0
,0,2,2.4,13.45,0
,0,2,2.4,13.45,0
,0,2,2.4,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,12.97,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.44,12.97,0
,0,2,1.44,12.97,0
,0,2,1.44,13.45,0
,0,2,1.44,13.45,0
,0,2,1.92,13.45,0
,0,2,1.92,13.45,0
,0,2,1.44,13.45,0
,0,3,1.44,13.45,0
,0,3,1.92,12.97,0
,0,3,1.92,12.97,0
,0,3,1.92,13.94,0
,0,3,1.92,13.94,0
,0,3,1.44,13.94,0
,0,3,1.44,12.97,0
,0,3,1.92,12.97,0
,0,3,1.92,12.97,0
,0,3,1.92,12.97,0
,0,3,1.92,13.45,0
,0,3,1.92,13.45,0
,0,3,1.92,13.45,0
,0,3,1.92,13.45,0
,0,3,1.92,13.94,0
,0,3,1.92,13.94,0
,0,3,1.44,13.45,0
,0,3,1.44,13.45,0
,0,3,1.92,13.45,0
,0,3,1.92,13.45,0
,0,3,1.92,13.45,0
,0,3,1.44,13.45,0
,0,3,1.44,13.45,0
,0,3,1.92,13.45,0
,0,3,1.92,13.45,0
,0,3,1.44,12.97,0
,0,3,1.44,12.97,0
