Time, BMPtemp, BMPpresh, BMPalt, IMUaccelX, IMUaccelY, IMUaccelZ, GyGloblX, GyGloblY, GyGloblZ, GyroDltX, GyroDltY, GyroDltZ, AcceloX, AcceloY, AcceloZ, ExpIMUAccelYStp, CycStp
Time: 221041, BMP Temp: 22.72, BMP Pressure: 881.51, BMP Altitude: 1159.58, IMU Accel X Y Z: 0.09,-10.00,-0.00, Global X Y Z: -1.30,-2.91,0.50, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 373
Time: 221636, BMP Temp: 22.72, BMP Pressure: 881.51, BMP Altitude: 1159.53, IMU Accel X Y Z: 0.09,-10.07,0.01, Global X Y Z: -1.30,-2.93,0.50, Gyro Dlt X Y Z: -0.00,-0.02,0.00, Accelo X Y Z: 0.96,13.45,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 374
Time: 222225, BMP Temp: 22.72, BMP Pressure: 881.51, BMP Altitude: 1159.57, IMU Accel X Y Z: 0.12,-10.12,-0.14, Global X Y Z: -1.31,-2.94,0.50, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 375
Time: 222819, BMP Temp: 22.72, BMP Pressure: 881.49, BMP Altitude: 1159.70, IMU Accel X Y Z: -0.11,-10.07,-0.02, Global X Y Z: -1.33,-2.95,0.49, Gyro Dlt X Y Z: -0.02,-0.01,-0.00, Accelo X Y Z: 2.88,12.97,-1.44, LinDlta Loop Y Accel: 0, Cycle couCycle count: 376
Time: 223414, BMP Temp: 22.73, BMP Pressure: 881.49, BMP Altitude: 1159.72, IMU Accel X Y Z: -0.02,-10.03,-0.05, Global X Y Z: -1.33,-2.96,0.50, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 377
Time: 224008, BMP Temp: 22.73, BMP Pressure: 881.48, BMP Altitude: 1159.82, IMU Accel X Y Z: 0.04,-10.01,-0.14, Global X Y Z: -1.34,-2.98,0.50, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 378
Time: 224603, BMP Temp: 22.73, BMP Pressure: 881.50, BMP Altitude: 1159.66, IMU Accel X Y Z: 0.18,-10.06,-0.06, Global X Y Z: -1.34,-2.99,0.50, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 379
Time: 225197, BMP Temp: 22.73, BMP Pressure: 881.49, BMP Altitude: 1159.69, IMU Accel X Y Z: 0.11,-9.99,0.04, Global X Y Z: -1.34,-2.99,0.50, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 0.96,13.45,-1.92, LinDlta Loop Y Accel: 2, Cycle couCycle count: 380
Time: 225786, BMP Temp: 22.73, BMP Pressure: 881.48, BMP Altitude: 1159.82, IMU Accel X Y Z: 0.12,-10.05,0.03, Global X Y Z: -1.35,-3.00,0.50, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 381
Time: 226376, BMP Temp: 22.74, BMP Pressure: 881.48, BMP Altitude: 1159.81, IMU Accel X Y Z: 0.09,-9.98,-0.04, Global X Y Z: -1.35,-3.01,0.50, Gyro Dlt X Y Z: 0.00,-0.00,-0.00, Accelo X Y Z: 0.96,12.97,-1.92, LinDlta Loop Y Accel: 1, Cycle couCycle count: 382
Time: 226965, BMP Temp: 22.74, BMP Pressure: 881.47, BMP Altitude: 1159.92, IMU Accel X Y Z: -0.00,-10.03,-0.11, Global X Y Z: -1.35,-3.01,0.50, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,13.45,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 383
Time: 227560, BMP Temp: 22.74, BMP Pressure: 881.48, BMP Altitude: 1159.85, IMU Accel X Y Z: 0.03,-10.01,-0.02, Global X Y Z: -1.35,-3.03,0.51, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 384
Time: 228154, BMP Temp: 22.74, BMP Pressure: 881.49, BMP Altitude: 1159.70, IMU Accel X Y Z: 0.10,-10.04,-0.03, Global X Y Z: -1.36,-3.04,0.51, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-1.92, LinDlta Loop Y Accel: 1, Cycle couCycle count: 385
Time: 228749, BMP Temp: 22.75, BMP Pressure: 881.47, BMP Altitude: 1159.89, IMU Accel X Y Z: 0.15,-10.00,0.06, Global X Y Z: -1.36,-3.04,0.51, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 2, Cycle couCycle count: 386
Time: 229338, BMP Temp: 22.75, BMP Pressure: 881.48, BMP Altitude: 1159.81, IMU Accel X Y Z: 0.18,-9.99,0.00, Global X Y Z: -1.36,-3.04,0.51, Gyro Dlt X Y Z: 0.00,-0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 387
Time: 229928, BMP Temp: 22.75, BMP Pressure: 881.47, BMP Altitude: 1159.89, IMU Accel X Y Z: 0.16,-10.05,0.03, Global X Y Z: -1.36,-3.06,0.51, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.97,-1.92, LinDlta Loop Y Accel: 1, Cycle couCycle count: 388
Time: 230522, BMP Temp: 22.75, BMP Pressure: 881.48, BMP Altitude: 1159.82, IMU Accel X Y Z: 0.12,-10.01,-0.04, Global X Y Z: -1.37,-3.07,0.51, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 389
Time: 231117, BMP Temp: 22.75, BMP Pressure: 881.48, BMP Altitude: 1159.78, IMU Accel X Y Z: 0.11,-10.05,-0.06, Global X Y Z: -1.38,-3.08,0.51, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 390
Time: 231711, BMP Temp: 22.75, BMP Pressure: 881.49, BMP Altitude: 1159.73, IMU Accel X Y Z: 0.10,-10.07,-0.15, Global X Y Z: -1.37,-3.09,0.51, Gyro Dlt X Y Z: 0.00,-0.01,-0.00, Accelo X Y Z: 0.96,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 391
Time: 232306, BMP Temp: 22.76, BMP Pressure: 881.49, BMP Altitude: 1159.69, IMU Accel X Y Z: 0.10,-10.04,-0.07, Global X Y Z: -1.37,-3.10,0.51, Gyro Dlt X Y Z: 0.00,-0.02,-0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 392
Time: 232900, BMP Temp: 22.76, BMP Pressure: 881.48, BMP Altitude: 1159.83, IMU Accel X Y Z: 0.03,-9.95,-0.10, Global X Y Z: -1.39,-3.11,0.51, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.48,13.45,-4.32, LinDlta Loop Y Accel: 0, Cycle couCycle count: 393
Time: 233510, BMP Temp: 22.76, BMP Pressure: 881.49, BMP Altitude: 1159.77, IMU Accel X Y Z: 0.17,-10.04,-0.07, Global X Y Z: -1.39,-3.11,0.51, Gyro Dlt X Y Z: -0.01,0.00,-0.00, Accelo X Y Z: 1.44,12.01,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 394
Time: 234105, BMP Temp: 22.76, BMP Pressure: 881.48, BMP Altitude: 1159.81, IMU Accel X Y Z: 0.06,-10.01,-0.02, Global X Y Z: -1.40,-3.11,0.51, Gyro Dlt X Y Z: -0.01,-0.00,-0.00, Accelo X Y Z: 0.96,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 395
Time: 234699, BMP Temp: 22.76, BMP Pressure: 881.48, BMP Altitude: 1159.86, IMU Accel X Y Z: 0.10,-9.98,0.03, Global X Y Z: -1.41,-3.11,0.51, Gyro Dlt X Y Z: -0.01,-0.01,0.01, Accelo X Y Z: 0.48,12.97,-1.44, LinDlta Loop Y Accel: 0, Cycle couCycle count: 396
Time: 235289, BMP Temp: 22.77, BMP Pressure: 881.48, BMP Altitude: 1159.83, IMU Accel X Y Z: 0.12,-10.04,-0.06, Global X Y Z: -1.42,-3.12,0.52, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,13.45,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 397
Time: 235883, BMP Temp: 22.77, BMP Pressure: 881.47, BMP Altitude: 1159.92, IMU Accel X Y Z: 0.09,-10.06,-0.05, Global X Y Z: -1.42,-3.13,0.52, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 398
Time: 236478, BMP Temp: 22.77, BMP Pressure: 881.47, BMP Altitude: 1159.94, IMU Accel X Y Z: 0.03,-10.07,-0.03, Global X Y Z: -1.42,-3.14,0.53, Gyro Dlt X Y Z: -0.00,-0.01,0.01, Accelo X Y Z: 0.96,12.49,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 399
Time: 237073, BMP Temp: 22.77, BMP Pressure: 881.47, BMP Altitude: 1159.89, IMU Accel X Y Z: 0.16,-10.05,0.00, Global X Y Z: -1.43,-3.15,0.53, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-3.36, LinDlta Loop Y Accel: 1, Cycle couCycle count: 400
Time: 237662, BMP Temp: 22.78, BMP Pressure: 881.47, BMP Altitude: 1159.90, IMU Accel X Y Z: 0.05,-10.06,-0.03, Global X Y Z: -1.43,-3.16,0.53, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 401
Time: 238257, BMP Temp: 22.78, BMP Pressure: 881.48, BMP Altitude: 1159.86, IMU Accel X Y Z: 0.11,-10.03,0.00, Global X Y Z: -1.43,-3.17,0.54, Gyro Dlt X Y Z: -0.00,-0.01,0.01, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 402
Time: 238847, BMP Temp: 22.78, BMP Pressure: 881.46, BMP Altitude: 1160.00, IMU Accel X Y Z: 0.10,-9.99,-0.00, Global X Y Z: -1.44,-3.17,0.54, Gyro Dlt X Y Z: -0.01,0.00,-0.00, Accelo X Y Z: 1.44,12.49,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 403
Time: 239436, BMP Temp: 22.78, BMP Pressure: 881.46, BMP Altitude: 1160.00, IMU Accel X Y Z: 0.06,-10.07,-0.00, Global X Y Z: -1.44,-3.17,0.54, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,13.45,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 404
Time: 240031, BMP Temp: 22.79, BMP Pressure: 881.45, BMP Altitude: 1160.06, IMU Accel X Y Z: 0.09,-9.98,-0.04, Global X Y Z: -1.44,-3.18,0.54, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 2, Cycle couCycle count: 405
Time: 240626, BMP Temp: 22.79, BMP Pressure: 881.46, BMP Altitude: 1160.01, IMU Accel X Y Z: 0.06,-10.02,0.05, Global X Y Z: -1.44,-3.19,0.53, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 0.96,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 406
Time: 241220, BMP Temp: 22.79, BMP Pressure: 881.48, BMP Altitude: 1159.87, IMU Accel X Y Z: 0.07,-10.01,-0.12, Global X Y Z: -1.45,-3.20,0.53, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.49,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 407
Time: 241815, BMP Temp: 22.79, BMP Pressure: 881.47, BMP Altitude: 1159.95, IMU Accel X Y Z: 0.14,-10.00,0.04, Global X Y Z: -1.45,-3.21,0.53, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 408
Time: 242409, BMP Temp: 22.80, BMP Pressure: 881.47, BMP Altitude: 1159.92, IMU Accel X Y Z: 0.13,-10.05,-0.05, Global X Y Z: -1.46,-3.21,0.54, Gyro Dlt X Y Z: -0.01,-0.00,0.01, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 409
Time: 243004, BMP Temp: 22.80, BMP Pressure: 881.48, BMP Altitude: 1159.85, IMU Accel X Y Z: 0.40,-10.04,-0.12, Global X Y Z: -1.46,-3.22,0.54, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: -0.96,11.53,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 410
Time: 243598, BMP Temp: 22.80, BMP Pressure: 881.48, BMP Altitude: 1159.85, IMU Accel X Y Z: 0.12,-10.00,-0.00, Global X Y Z: -1.47,-3.22,0.54, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.49,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 411
Time: 244193, BMP Temp: 22.80, BMP Pressure: 881.48, BMP Altitude: 1159.84, IMU Accel X Y Z: 0.14,-10.06,-0.06, Global X Y Z: -1.47,-3.23,0.54, Gyro Dlt X Y Z: -0.01,-0.00,0.00, Accelo X Y Z: 1.92,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 412
Time: 244787, BMP Temp: 22.81, BMP Pressure: 881.47, BMP Altitude: 1159.94, IMU Accel X Y Z: 0.15,-10.00,-0.02, Global X Y Z: -1.47,-3.23,0.54, Gyro Dlt X Y Z: 0.00,-0.00,0.01, Accelo X Y Z: 0.96,13.45,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 413
Time: 245377, BMP Temp: 22.81, BMP Pressure: 881.47, BMP Altitude: 1159.91, IMU Accel X Y Z: 0.11,-9.98,0.01, Global X Y Z: -1.47,-3.24,0.54, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 414
Time: 245967, BMP Temp: 22.81, BMP Pressure: 881.45, BMP Altitude: 1160.09, IMU Accel X Y Z: 0.11,-10.01,-0.01, Global X Y Z: -1.48,-3.25,0.55, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 415
Time: 246562, BMP Temp: 22.81, BMP Pressure: 881.47, BMP Altitude: 1159.96, IMU Accel X Y Z: 0.05,-10.10,-0.01, Global X Y Z: -1.48,-3.26,0.55, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 416
Time: 247156, BMP Temp: 22.81, BMP Pressure: 881.46, BMP Altitude: 1159.99, IMU Accel X Y Z: 0.11,-10.05,-0.08, Global X Y Z: -1.49,-3.27,0.55, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 417
Time: 247751, BMP Temp: 22.82, BMP Pressure: 881.46, BMP Altitude: 1159.98, IMU Accel X Y Z: 0.13,-10.01,-0.02, Global X Y Z: -1.49,-3.28,0.55, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.92,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 418
Time: 248346, BMP Temp: 22.82, BMP Pressure: 881.47, BMP Altitude: 1159.93, IMU Accel X Y Z: 0.16,-10.01,-0.03, Global X Y Z: -1.49,-3.29,0.55, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 419
Time: 248940, BMP Temp: 22.82, BMP Pressure: 881.46, BMP Altitude: 1159.97, IMU Accel X Y Z: 0.12,-10.07,-0.01, Global X Y Z: -1.50,-3.29,0.56, Gyro Dlt X Y Z: -0.01,0.00,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 420
Time: 249530, BMP Temp: 22.82, BMP Pressure: 881.48, BMP Altitude: 1159.86, IMU Accel X Y Z: 0.12,-10.08,0.01, Global X Y Z: -1.50,-3.29,0.56, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 421
Time: 250119, BMP Temp: 22.83, BMP Pressure: 881.49, BMP Altitude: 1159.76, IMU Accel X Y Z: 0.15,-10.04,-0.03, Global X Y Z: -1.50,-3.30,0.57, Gyro Dlt X Y Z: -0.00,-0.01,0.01, Accelo X Y Z: 1.44,13.45,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 422
Time: 250714, BMP Temp: 22.83, BMP Pressure: 881.48, BMP Altitude: 1159.80, IMU Accel X Y Z: 0.04,-10.05,-0.05, Global X Y Z: -1.51,-3.31,0.57, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 423
Time: 251308, BMP Temp: 22.83, BMP Pressure: 881.49, BMP Altitude: 1159.75, IMU Accel X Y Z: 0.11,-10.03,-0.07, Global X Y Z: -1.51,-3.32,0.57, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.92,12.49,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 424
Time: 251903, BMP Temp: 22.83, BMP Pressure: 881.47, BMP Altitude: 1159.92, IMU Accel X Y Z: 0.11,-10.01,-0.06, Global X Y Z: -1.51,-3.33,0.57, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 425
Time: 252492, BMP Temp: 22.83, BMP Pressure: 881.47, BMP Altitude: 1159.88, IMU Accel X Y Z: 0.08,-10.10,-0.00, Global X Y Z: -1.51,-3.34,0.57, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 426
Time: 253087, BMP Temp: 22.84, BMP Pressure: 881.49, BMP Altitude: 1159.76, IMU Accel X Y Z: 0.34,-10.03,0.00, Global X Y Z: -1.53,-3.34,0.57, Gyro Dlt X Y Z: -0.02,-0.01,0.00, Accelo X Y Z: -1.92,11.53,-3.84, LinDlta Loop Y Accel: 0, Cycle couCycle count: 427
Time: 253681, BMP Temp: 22.84, BMP Pressure: 881.49, BMP Altitude: 1159.70, IMU Accel X Y Z: 0.06,-10.04,-0.01, Global X Y Z: -1.54,-3.35,0.57, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 428
Time: 254276, BMP Temp: 22.84, BMP Pressure: 881.50, BMP Altitude: 1159.67, IMU Accel X Y Z: 0.10,-10.00,-0.03, Global X Y Z: -1.54,-3.36,0.58, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 429
Time: 254870, BMP Temp: 22.84, BMP Pressure: 881.48, BMP Altitude: 1159.80, IMU Accel X Y Z: 0.13,-10.01,-0.08, Global X Y Z: -1.55,-3.36,0.58, Gyro Dlt X Y Z: -0.01,-0.00,0.00, Accelo X Y Z: 1.44,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 430
Time: 255465, BMP Temp: 22.84, BMP Pressure: 881.49, BMP Altitude: 1159.75, IMU Accel X Y Z: 0.05,-10.01,0.07, Global X Y Z: -1.55,-3.37,0.58, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 431
Time: 256054, BMP Temp: 22.84, BMP Pressure: 881.49, BMP Altitude: 1159.76, IMU Accel X Y Z: 0.09,-9.93,-0.01, Global X Y Z: -1.55,-3.38,0.58, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 432
Time: 256644, BMP Temp: 22.85, BMP Pressure: 881.49, BMP Altitude: 1159.77, IMU Accel X Y Z: 0.13,-9.99,-0.06, Global X Y Z: -1.55,-3.39,0.59, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 433
Time: 257233, BMP Temp: 22.85, BMP Pressure: 881.48, BMP Altitude: 1159.81, IMU Accel X Y Z: 0.11,-10.07,-0.02, Global X Y Z: -1.56,-3.39,0.58, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 434
Time: 257828, BMP Temp: 22.85, BMP Pressure: 881.47, BMP Altitude: 1159.93, IMU Accel X Y Z: 0.10,-10.07,-0.05, Global X Y Z: -1.57,-3.39,0.58, Gyro Dlt X Y Z: -0.01,-0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 435
Time: 258423, BMP Temp: 22.85, BMP Pressure: 881.47, BMP Altitude: 1159.92, IMU Accel X Y Z: 0.08,-9.99,-0.04, Global X Y Z: -1.56,-3.41,0.58, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 436
Time: 259012, BMP Temp: 22.86, BMP Pressure: 881.47, BMP Altitude: 1159.95, IMU Accel X Y Z: 0.14,-10.04,-0.01, Global X Y Z: -1.57,-3.42,0.59, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.92,12.01,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 437
Time: 259607, BMP Temp: 22.86, BMP Pressure: 881.47, BMP Altitude: 1159.94, IMU Accel X Y Z: 0.09,-10.02,-0.04, Global X Y Z: -1.57,-3.43,0.58, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 0.96,13.45,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 438
Time: 260201, BMP Temp: 22.86, BMP Pressure: 881.48, BMP Altitude: 1159.86, IMU Accel X Y Z: 0.09,-10.07,-0.03, Global X Y Z: -1.57,-3.43,0.58, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 0.96,13.45,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 439
Time: 260796, BMP Temp: 22.86, BMP Pressure: 881.46, BMP Altitude: 1160.03, IMU Accel X Y Z: 0.16,-10.06,0.05, Global X Y Z: -1.57,-3.44,0.58, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 440
Time: 261385, BMP Temp: 22.86, BMP Pressure: 881.46, BMP Altitude: 1160.03, IMU Accel X Y Z: 0.11,-10.05,-0.09, Global X Y Z: -1.57,-3.45,0.58, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 441
Time: 261980, BMP Temp: 22.87, BMP Pressure: 881.44, BMP Altitude: 1160.18, IMU Accel X Y Z: 0.11,-10.04,-0.04, Global X Y Z: -1.58,-3.45,0.59, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 442
Time: 262574, BMP Temp: 22.87, BMP Pressure: 881.45, BMP Altitude: 1160.13, IMU Accel X Y Z: 0.06,-9.99,-0.02, Global X Y Z: -1.58,-3.46,0.59, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.49,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 443
Time: 263164, BMP Temp: 22.88, BMP Pressure: 881.46, BMP Altitude: 1160.06, IMU Accel X Y Z: 0.34,-9.97,-0.02, Global X Y Z: -1.58,-3.47,0.59, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 1.44,13.94,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 444
Time: 263753, BMP Temp: 22.88, BMP Pressure: 881.45, BMP Altitude: 1160.14, IMU Accel X Y Z: 0.10,-10.04,-0.04, Global X Y Z: -1.58,-3.48,0.59, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,13.45,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 445
Time: 264348, BMP Temp: 22.88, BMP Pressure: 881.45, BMP Altitude: 1160.11, IMU Accel X Y Z: 0.15,-10.06,-0.05, Global X Y Z: -1.58,-3.48,0.59, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 446
Time: 264943, BMP Temp: 22.88, BMP Pressure: 881.44, BMP Altitude: 1160.19, IMU Accel X Y Z: 0.10,-10.01,-0.04, Global X Y Z: -1.59,-3.49,0.59, Gyro Dlt X Y Z: -0.00,-0.00,-0.00, Accelo X Y Z: 0.96,12.49,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 447
Time: 265537, BMP Temp: 22.88, BMP Pressure: 881.45, BMP Altitude: 1160.07, IMU Accel X Y Z: 0.07,-10.01,0.00, Global X Y Z: -1.59,-3.50,0.59, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 448
Time: 266127, BMP Temp: 22.89, BMP Pressure: 881.46, BMP Altitude: 1160.01, IMU Accel X Y Z: 0.07,-10.05,-0.03, Global X Y Z: -1.59,-3.50,0.59, Gyro Dlt X Y Z: -0.01,-0.00,0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 449
Time: 266722, BMP Temp: 22.89, BMP Pressure: 881.47, BMP Altitude: 1159.94, IMU Accel X Y Z: 0.07,-10.05,-0.08, Global X Y Z: -1.60,-3.50,0.59, Gyro Dlt X Y Z: -0.01,-0.00,0.00, Accelo X Y Z: 0.96,13.45,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 450
